Identifier,Non-polymer EntityData,,,,,,,,,,
Entry ID,Asym ID,Auth Asym ID,Ligand ID,Ligand Formula,Ligand MW,Ligand Name,InChI,InChI Key,Ligand SMILES,Ligand of Interest,
"7FO0","C","B","W0H","C11 H14 F N O3",227.232,"2-(4-fluorophenoxy)-N-(2-methoxyethyl)acetamide","InChI=1S/C11H14FNO3/c1-15-7-6-13-11(14)8-16-10-4-2-9(12)3-5-10/h2-5H,6-8H2,1H3,(H,13,14)","KQIHDBIHUIVIAI-UHFFFAOYSA-N","COCCNC(=O)COc1ccc(cc1)F"
"7FO1","C","B","W0R","C12 H18 N2 O S",238.349,"3-[(2-methylpropyl)sulfanyl]-N-(pyridin-3-yl)propanamide","InChI=1S/C12H18N2OS/c1-10(2)9-16-7-5-12(15)14-11-4-3-6-13-8-11/h3-4,6,8,10H,5,7,9H2,1-2H3,(H,14,15)","ATVMGBCJNMLOMO-UHFFFAOYSA-N","CC(C)CSCCC(=O)Nc1cccnc1"
"7FO3","C","A","VW3","C9 H11 N O3",181.189,"N-hydroxy-3-phenoxypropanamide","InChI=1S/C9H11NO3/c11-9(10-12)6-7-13-8-4-2-1-3-5-8/h1-5,12H,6-7H2,(H,10,11)","PTLMVTWTWJSJBJ-UHFFFAOYSA-N","c1ccc(cc1)OCCC(=O)NO"
"7FO4","C","A","VWC","C11 H16 N2 O2",208.257,"4-(2-methylpropoxy)benzohydrazide","InChI=1S/C11H16N2O2/c1-8(2)7-15-10-5-3-9(4-6-10)11(14)13-12/h3-6,8H,7,12H2,1-2H3,(H,13,14)","BMAFPTCNYPHNMO-UHFFFAOYSA-N","CC(C)COc1ccc(cc1)C(=O)NN"
"7FO5","C","B","VWL","C12 H12 N2 O2",216.236,"N-(4-aminophenyl)-5-methylfuran-3-carboxamide","InChI=1S/C12H12N2O2/c1-8-6-9(7-16-8)12(15)14-11-4-2-10(13)3-5-11/h2-7H,13H2,1H3,(H,14,15)","GUTHXYNNQOQQPP-UHFFFAOYSA-N","Cc1cc(co1)C(=O)Nc2ccc(cc2)N"
"7FO6","C, D","A, B","WCB","C11 H15 N O2 S",225.307,"1-[(2S)-2-methylmorpholin-4-yl]-2-(thiophen-3-yl)ethan-1-one","InChI=1S/C11H15NO2S/c1-9-7-12(3-4-14-9)11(13)6-10-2-5-15-8-10/h2,5,8-9H,3-4,6-7H2,1H3/t9-/m0/s1","DTRKXTDJYFGDLN-VIFPVBQESA-N","CC1CN(CCO1)C(=O)Cc2ccsc2"
"7FO7","C","B","VX5","C12 H22 N2 O",210.316,"(3R)-N-cyclohexylpiperidine-3-carboxamide","InChI=1S/C12H22N2O/c15-12(10-5-4-8-13-9-10)14-11-6-2-1-3-7-11/h10-11,13H,1-9H2,(H,14,15)/t10-/m1/s1","VFIIKPDGRULRPR-SNVBAGLBSA-N","C1CCC(CC1)NC(=O)C2CCCNC2"
"7FO8","C","A","VGU","C9 H8 N2 O3",192.171,"N-[(1E)-2-(hydroxyamino)-2-oxoethylidene]benzamide","InChI=1S/C9H8N2O3/c12-8(11-14)6-10-9(13)7-4-2-1-3-5-7/h1-6,14H,(H,11,12)/b10-6+","FOKIIJXZYLWKMI-UXBLZVDNSA-N","c1ccc(cc1)C(=O)N=CC(=O)NO"
"7FO9","C","B","VHO","C11 H12 F N O2",209.217,"N-cyclopropyl-2-(3-fluorophenoxy)acetamide","InChI=1S/C11H12FNO2/c12-8-2-1-3-10(6-8)15-7-11(14)13-9-4-5-9/h1-3,6,9H,4-5,7H2,(H,13,14)","KWLDKDIUPHEWRJ-UHFFFAOYSA-N","c1cc(cc(c1)F)OCC(=O)NC2CC2"
"7FOA","C, D","B","VHO","C11 H12 F N O2",209.217,"N-cyclopropyl-2-(3-fluorophenoxy)acetamide","InChI=1S/C11H12FNO2/c12-8-2-1-3-10(6-8)15-7-11(14)13-9-4-5-9/h1-3,6,9H,4-5,7H2,(H,13,14)","KWLDKDIUPHEWRJ-UHFFFAOYSA-N","c1cc(cc(c1)F)OCC(=O)NC2CC2"
"7FOB","C","B","VI5","C9 H11 F N2 O",182.195,"N-(3-fluorophenyl)-N~2~-methylglycinamide","InChI=1S/C9H11FN2O/c1-11-6-9(13)12-8-4-2-3-7(10)5-8/h2-5,11H,6H2,1H3,(H,12,13)","RQKDJHXAPOJIDX-UHFFFAOYSA-N","CNCC(=O)Nc1cccc(c1)F"
"7FOC","C","B","W55","C10 H8 O3",176.169,"2H-1-benzopyran-3-carboxylic acid","InChI=1S/C10H8O3/c11-10(12)8-5-7-3-1-2-4-9(7)13-6-8/h1-5H,6H2,(H,11,12)","DEBZQUFVQZPPLC-UHFFFAOYSA-N","c1ccc2c(c1)C=C(CO2)C(=O)O"
"7FOD","C","B","W5H","C7 H9 N O2",139.152,"(1-methyl-1H-pyrrol-2-yl)acetic acid","InChI=1S/C7H9NO2/c1-8-4-2-3-6(8)5-7(9)10/h2-4H,5H2,1H3,(H,9,10)","SYYOUHJJSOLSJD-UHFFFAOYSA-N","Cn1cccc1CC(=O)O"
"7FOE","C","B","WCI","C11 H9 Cl2 N3 O",270.115,"N-(3,4-dichlorophenyl)-2-(1H-pyrazol-1-yl)acetamide","InChI=1S/C11H9Cl2N3O/c12-9-3-2-8(6-10(9)13)15-11(17)7-16-5-1-4-14-16/h1-6H,7H2,(H,15,17)","OJNBQDXTZKXOOH-UHFFFAOYSA-N","c1cnn(c1)CC(=O)Nc2ccc(c(c2)Cl)Cl"
"7FOF","C","B","W5L","C10 H14 Cl N O2",215.677,"(2R)-1-amino-3-(4-chloro-3-methylphenoxy)propan-2-ol","InChI=1S/C10H14ClNO2/c1-7-4-9(2-3-10(7)11)14-6-8(13)5-12/h2-4,8,13H,5-6,12H2,1H3/t8-/m1/s1","GRDZVACAKYVZEP-MRVPVSSYSA-N","Cc1cc(ccc1Cl)OCC(CN)O"
"7FOG","C","B","W5Q","C12 H16 F2 N2 O",242.265,"N~2~-[(1S)-1-(2,4-difluorophenyl)ethyl]-N-ethylglycinamide","InChI=1S/C12H16F2N2O/c1-3-15-12(17)7-16-8(2)10-5-4-9(13)6-11(10)14/h4-6,8,16H,3,7H2,1-2H3,(H,15,17)/t8-/m0/s1","MBDHDPFJMNIJOR-QMMMGPOBSA-N","CCNC(=O)CNC(C)c1ccc(cc1F)F"
,"D","B","WKH","C12 H16 F2 N2 O",242.265,"N~2~-[(1R)-1-(2,4-difluorophenyl)ethyl]-N-ethylglycinamide","InChI=1S/C12H16F2N2O/c1-3-15-12(17)7-16-8(2)10-5-4-9(13)6-11(10)14/h4-6,8,16H,3,7H2,1-2H3,(H,15,17)/t8-/m1/s1","MBDHDPFJMNIJOR-MRVPVSSYSA-N","CCNC(=O)CNC(C)c1ccc(cc1F)F"
"7FOH","C, D","B","W5U","C11 H15 F N2 O",210.248,"N-[2-(dimethylamino)ethyl]-4-fluorobenzamide","InChI=1S/C11H15FN2O/c1-14(2)8-7-13-11(15)9-3-5-10(12)6-4-9/h3-6H,7-8H2,1-2H3,(H,13,15)","XLSAVXTWRCBMRA-UHFFFAOYSA-N","CN(C)CCNC(=O)c1ccc(cc1)F"
"7FOI","C, D, E, F","B","W5Z","C12 H12 F N3 O",233.242,"3-fluoro-N-[2-(1H-imidazol-1-yl)ethyl]benzamide","InChI=1S/C12H12FN3O/c13-11-3-1-2-10(8-11)12(17)15-5-7-16-6-4-14-9-16/h1-4,6,8-9H,5,7H2,(H,15,17)","JDPNLLCNTLNJHF-UHFFFAOYSA-N","c1cc(cc(c1)F)C(=O)NCCn2ccnc2"
,"G","B","PGR","C3 H8 O2",76.094,"R-1,2-PROPANEDIOL","InChI=1S/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3/t3-/m1/s1","DNIAPMSPPWPWGF-GSVOUGTGSA-N","CC(CO)O"
"7FOJ","C, D, E","B","W63","C11 H14 Cl N O2 S",259.752,"(2S)-N-(3-chlorophenyl)-2-[(2-hydroxyethyl)sulfanyl]propanamide","InChI=1S/C11H14ClNO2S/c1-8(16-6-5-14)11(15)13-10-4-2-3-9(12)7-10/h2-4,7-8,14H,5-6H2,1H3,(H,13,15)/t8-/m0/s1","UXGQSNBNMMTFDK-QMMMGPOBSA-N","CC(C(=O)Nc1cccc(c1)Cl)SCCO"
"7FOK","C, D","A, B","W6H","C11 H13 N O3 S",239.291,"methyl N-methyl-N-[(2E)-3-(thiophen-3-yl)prop-2-enoyl]glycinate","InChI=1S/C11H13NO3S/c1-12(7-11(14)15-2)10(13)4-3-9-5-6-16-8-9/h3-6,8H,7H2,1-2H3/b4-3+","XQYMSCAMMFMULA-ONEGZZNKSA-N","CN(CC(=O)OC)C(=O)C=Cc1ccsc1"
"7FOL","C","A","W6R","C9 H13 N O S",183.271,"N-[(thiophen-2-yl)methyl]butanamide","InChI=1S/C9H13NOS/c1-2-4-9(11)10-7-8-5-3-6-12-8/h3,5-6H,2,4,7H2,1H3,(H,10,11)","GQINGVFITOTQOL-UHFFFAOYSA-N","CCCC(=O)NCc1cccs1"
"7FOM","C, D, E","B","W7T","C10 H20 N2 O",184.279,"N-(2-aminoethyl)-2-cyclohexylacetamide","InChI=1S/C10H20N2O/c11-6-7-12-10(13)8-9-4-2-1-3-5-9/h9H,1-8,11H2,(H,12,13)","KJMNNPQKALZUCE-UHFFFAOYSA-N","C1CCC(CC1)CC(=O)NCCN"
,"F","B","DMS","C2 H6 O S",78.133,"DIMETHYL SULFOXIDE","InChI=1S/C2H6OS/c1-4(2)3/h1-2H3","IAZDPXIOMUYVGZ-UHFFFAOYSA-N","CS(=O)C"
"7FON","C, E","A, B","W7T","C10 H20 N2 O",184.279,"N-(2-aminoethyl)-2-cyclohexylacetamide","InChI=1S/C10H20N2O/c11-6-7-12-10(13)8-9-4-2-1-3-5-9/h9H,1-8,11H2,(H,12,13)","KJMNNPQKALZUCE-UHFFFAOYSA-N","C1CCC(CC1)CC(=O)NCCN"
,"D","A","DMS","C2 H6 O S",78.133,"DIMETHYL SULFOXIDE","InChI=1S/C2H6OS/c1-4(2)3/h1-2H3","IAZDPXIOMUYVGZ-UHFFFAOYSA-N","CS(=O)C"
"7FOO","C, D","A, B","DEW","C9 H12 N2 O S",196.269,"2-azanyl-1-(6,7-dihydro-4~{H}-thieno[3,2-c]pyridin-5-yl)ethanone","InChI=1S/C9H12N2OS/c10-5-9(12)11-3-1-8-7(6-11)2-4-13-8/h2,4H,1,3,5-6,10H2","NRRHFNCSXNXKHA-UHFFFAOYSA-N","c1csc2c1CN(CC2)C(=O)CN"
"7FOP","C","B","W4H","C11 H12 N2 O",188.226,"N-[(1S)-1-cyanopropyl]benzamide","InChI=1S/C11H12N2O/c1-2-10(8-12)13-11(14)9-6-4-3-5-7-9/h3-7,10H,2H2,1H3,(H,13,14)/t10-/m0/s1","UAMIRZPPHTZDMI-JTQLQIEISA-N","CCC(C#N)NC(=O)c1ccccc1"
"7FOQ","C","A","W4R","C12 H13 Cl2 N O3",290.143,"methyl N-[(2,6-dichlorophenyl)acetyl]-N-methylglycinate","InChI=1S/C12H13Cl2NO3/c1-15(7-12(17)18-2)11(16)6-8-9(13)4-3-5-10(8)14/h3-5H,6-7H2,1-2H3","LGBOFWZQOIRSJS-UHFFFAOYSA-N","CN(CC(=O)OC)C(=O)Cc1c(cccc1Cl)Cl"
"7FOS","C","B","VFL","C11 H17 N O2",195.258,"(2R)-1-amino-3-(2,4-dimethylphenoxy)propan-2-ol","InChI=1S/C11H17NO2/c1-8-3-4-11(9(2)5-8)14-7-10(13)6-12/h3-5,10,13H,6-7,12H2,1-2H3/t10-/m1/s1","MUMARLPGCDVFQA-SNVBAGLBSA-N","Cc1ccc(c(c1)C)OCC(CN)O"
"7FOT","C","B","VFR","C10 H13 N3 O2",207.229,"(3E)-N-benzyl-3-(hydroxyamino)-3-iminopropanamide","InChI=1S/C10H13N3O2/c11-9(13-15)6-10(14)12-7-8-4-2-1-3-5-8/h1-5,15H,6-7H2,(H2,11,13)(H,12,14)","QOJRMUCEMSJURY-UHFFFAOYSA-N","c1ccc(cc1)CNC(=O)CC(=N)NO"
"7FOU","C","B","VH9","C11 H16 F N O",197.249,"(1R)-1-(4-fluorophenyl)-2-[(propan-2-yl)amino]ethan-1-ol","InChI=1S/C11H16FNO/c1-8(2)13-7-11(14)9-3-5-10(12)6-4-9/h3-6,8,11,13-14H,7H2,1-2H3/t11-/m0/s1","ICFWAKHBPUVWHZ-NSHDSACASA-N","CC(C)NCC(c1ccc(cc1)F)O"
"7FOV","C","B","WCT","C9 H11 F3 N2 O3",252.19,"3-methyl-N-[(3S)-4,4,4-trifluoro-3-hydroxybutyl]-1,2-oxazole-5-carboxamide","InChI=1S/C9H11F3N2O3/c1-5-4-6(17-14-5)8(16)13-3-2-7(15)9(10,11)12/h4,7,15H,2-3H2,1H3,(H,13,16)/t7-/m0/s1","UFYWGEDIOOTKBU-ZETCQYMHSA-N","Cc1cc(on1)C(=O)NCCC(C(F)(F)F)O"
"7FOW","C","B","VI2","C10 H14 N2 O S",210.296,"N-(2-hydroxyethyl)-N'-(3-methylphenyl)thiourea","InChI=1S/C10H14N2OS/c1-8-3-2-4-9(7-8)12-10(14)11-5-6-13/h2-4,7,13H,5-6H2,1H3,(H2,11,12,14)","NOMGLIFDUHXWLB-UHFFFAOYSA-N","Cc1cccc(c1)NC(=S)NCCO"
"7FOX","C","B","VI8","C13 H12 N2 O2",228.247,"3-{[(pyridin-3-yl)methyl]amino}benzoic acid","InChI=1S/C13H12N2O2/c16-13(17)11-4-1-5-12(7-11)15-9-10-3-2-6-14-8-10/h1-8,15H,9H2,(H,16,17)","FDOXNJWMRVHSSC-UHFFFAOYSA-N","c1cc(cc(c1)NCc2cccnc2)C(=O)O"
"7FOY","C","A","W5C","C11 H11 N3 O S",233.29,"2-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]-1-phenylethan-1-one","InChI=1S/C11H11N3OS/c1-14-8-12-13-11(14)16-7-10(15)9-5-3-2-4-6-9/h2-6,8H,7H2,1H3","MQPQQMUJJODTTJ-UHFFFAOYSA-N","Cn1cnnc1SCC(=O)c2ccccc2"
"7FOZ","C","B","WD0","C11 H16 N2 O2 S",240.322,"(3aS,6R)-N-(2-methoxyethyl)-2,3,3a,6-tetrahydro-1,3-benzothiazole-6-carboxamide","InChI=1S/C11H16N2O2S/c1-15-5-4-12-11(14)8-2-3-9-10(6-8)16-7-13-9/h2-3,6,8-9,13H,4-5,7H2,1H3,(H,12,14)/t8-,9+/m1/s1","BQJVJHSWHVKPQG-BDAKNGLRSA-N","COCCNC(=O)C1C=CC2C(=C1)SCN2"
"7FP0","C","A","WD4","C6 H10 N2 O",126.156,"1-cyclopropylimidazolidin-2-one","InChI=1S/C6H10N2O/c9-6-7-3-4-8(6)5-1-2-5/h5H,1-4H2,(H,7,9)","GWIBJFQSKXTOLP-UHFFFAOYSA-N","C1CC1N2CCNC2=O"
"7FP1","C, D","A","WD8","C11 H15 N O3 S",241.307,"methyl N-(propan-2-yl)-N-(thiophene-3-carbonyl)glycinate","InChI=1S/C11H15NO3S/c1-8(2)12(6-10(13)15-3)11(14)9-4-5-16-7-9/h4-5,7-8H,6H2,1-3H3","AEHZWZVCFANNEB-UHFFFAOYSA-N","CC(C)N(CC(=O)OC)C(=O)c1ccsc1"
"7FP2","C, D","A, B","WDC","C10 H15 Cl N2 O",214.692,"2-{[(5-amino-2-chlorophenyl)methyl](methyl)amino}ethan-1-ol","InChI=1S/C10H15ClN2O/c1-13(4-5-14)7-8-6-9(12)2-3-10(8)11/h2-3,6,14H,4-5,7,12H2,1H3","IYAVXYPOCJIRMT-UHFFFAOYSA-N","CN(CCO)Cc1cc(ccc1Cl)N"
"7FP3","C","A","WDH","C11 H18 N4 O",222.287,"N,N~2~-diethyl-N~2~-(2-methylpyrimidin-4-yl)glycinamide","InChI=1S/C11H18N4O/c1-4-12-11(16)8-15(5-2)10-6-7-13-9(3)14-10/h6-7H,4-5,8H2,1-3H3,(H,12,16)","WLGVAJHCCALAOC-UHFFFAOYSA-N","CCNC(=O)CN(CC)c1ccnc(n1)C"
"7FP4","C","B","WDN","C9 H11 N O3 S",213.254,"methyl N-methyl-N-(thiophene-3-carbonyl)glycinate","InChI=1S/C9H11NO3S/c1-10(5-8(11)13-2)9(12)7-3-4-14-6-7/h3-4,6H,5H2,1-2H3","DGJIUWOYENJXFN-UHFFFAOYSA-N","CN(CC(=O)OC)C(=O)c1ccsc1"
"7FP5","C","B","W6C","C10 H17 N3 O3",227.26,"N-[(2S)-1-methoxypropan-2-yl]-1-methyl-6-oxo-1,4,5,6-tetrahydropyridazine-3-carboxamide","InChI=1S/C10H17N3O3/c1-7(6-16-3)11-10(15)8-4-5-9(14)13(2)12-8/h7H,4-6H2,1-3H3,(H,11,15)/t7-/m0/s1","NVYYVNOWRGBMCS-ZETCQYMHSA-N","CC(COC)NC(=O)C1=NN(C(=O)CC1)C"
"7FP6","C","B","W6L","C9 H10 N2",146.189,"(3R)-3-amino-3-phenylpropanenitrile","InChI=1S/C9H10N2/c10-7-6-9(11)8-4-2-1-3-5-8/h1-5,9H,6,11H2/t9-/m1/s1","YHBWEFKGUHZLOA-SECBINFHSA-N","c1ccc(cc1)C(CC#N)N"
"7FP7","C","B","WDZ","C9 H14 N4 O2",210.233,"methyl (5-cyclopentyl-1H-tetrazol-1-yl)acetate","InChI=1S/C9H14N4O2/c1-15-8(14)6-13-9(10-11-12-13)7-4-2-3-5-7/h7H,2-6H2,1H3","WCYQRJAOQBHETC-UHFFFAOYSA-N","COC(=O)Cn1c(nnn1)C2CCCC2"
"7FP8","C, D, E","A, B","W6W","C11 H15 Br N2 O",271.154,"N~3~-[(2-bromophenyl)methyl]-N~3~-methyl-beta-alaninamide","InChI=1S/C11H15BrN2O/c1-14(7-6-11(13)15)8-9-4-2-3-5-10(9)12/h2-5H,6-8H2,1H3,(H2,13,15)","MUUHBGHVBAJHCL-UHFFFAOYSA-N","CN(CCC(=O)N)Cc1ccccc1Br"
"7FP9","C","B","W3Z","C9 H17 N O4 S",235.301,"ethyl (3S)-1-(methanesulfonyl)piperidine-3-carboxylate","InChI=1S/C9H17NO4S/c1-3-14-9(11)8-5-4-6-10(7-8)15(2,12)13/h8H,3-7H2,1-2H3/t8-/m0/s1","RERFXHAKRMBYIH-QMMMGPOBSA-N","CCOC(=O)C1CCCN(C1)S(=O)(=O)C"
"7FPA","C, D","B","W4C","C11 H13 Cl2 N O2",262.132,"2,4-dichloro-N-ethyl-N-(2-hydroxyethyl)benzamide","InChI=1S/C11H13Cl2NO2/c1-2-14(5-6-15)11(16)9-4-3-8(12)7-10(9)13/h3-4,7,15H,2,5-6H2,1H3","DREHLOUTGXFLNU-UHFFFAOYSA-N","CCN(CCO)C(=O)c1ccc(cc1Cl)Cl"
"7FPC","C","B","W4W","C11 H18 N2 O S",226.338,"({2-[(2S)-2-ethylpiperidin-1-yl]-2-oxoethyl}sulfanyl)acetonitrile","InChI=1S/C11H18N2OS/c1-2-10-5-3-4-7-13(10)11(14)9-15-8-6-12/h10H,2-5,7-9H2,1H3/t10-/m0/s1","OAMONVOBQLFHBS-JTQLQIEISA-N","CCC1CCCCN1C(=O)CSCC#N"
"7FPD","C","A","VF9","C12 H17 N O2",207.269,"1-[(2S)-2-(furan-2-yl)azepan-1-yl]ethan-1-one","InChI=1S/C12H17NO2/c1-10(14)13-8-4-2-3-6-11(13)12-7-5-9-15-12/h5,7,9,11H,2-4,6,8H2,1H3/t11-/m0/s1","QOYGJLCZJYYQLA-NSHDSACASA-N","CC(=O)N1CCCCCC1c2ccco2"
"7FPE","C","B","VE3","C9 H15 N3 O S",213.3,"N,N,4-triethyl-1,2,3-thiadiazole-5-carboxamide","InChI=1S/C9H15N3OS/c1-4-7-8(14-11-10-7)9(13)12(5-2)6-3/h4-6H2,1-3H3","ACXPFDFOYMLQNM-UHFFFAOYSA-N","CCc1c(snn1)C(=O)N(CC)CC"
"7FPF","C","B","VEC","C11 H13 N O4",223.225,"methyl N-(3-hydroxybenzoyl)-N-methylglycinate","InChI=1S/C11H13NO4/c1-12(7-10(14)16-2)11(15)8-4-3-5-9(13)6-8/h3-6,13H,7H2,1-2H3","SIYGHEABEISEBF-UHFFFAOYSA-N","CN(CC(=O)OC)C(=O)c1cccc(c1)O"
"7FPG","C","B","VEL","C8 H8 F2 O2",174.145,"[4-(difluoromethoxy)phenyl]methanol","InChI=1S/C8H8F2O2/c9-8(10)12-7-3-1-6(5-11)2-4-7/h1-4,8,11H,5H2","HSIDWXYUJAUALR-UHFFFAOYSA-N","c1cc(ccc1CO)OC(F)F"
"7FPH","C","B","VEX","C10 H14 O4",198.216,"(2,3,4-trimethoxyphenyl)methanol","InChI=1S/C10H14O4/c1-12-8-5-4-7(6-11)9(13-2)10(8)14-3/h4-5,11H,6H2,1-3H3","DGJVVEVPKPOLEV-UHFFFAOYSA-N","COc1ccc(c(c1OC)OC)CO"
"7FPI","C","B","V1I","C10 H16 N2 O",180.247,"N,N'-dicyclopropyl-N-(prop-2-en-1-yl)urea","InChI=1S/C10H16N2O/c1-2-7-12(9-5-6-9)10(13)11-8-3-4-8/h2,8-9H,1,3-7H2,(H,11,13)","YEPCUYUBKYDNRR-UHFFFAOYSA-N","C=CCN(C1CC1)C(=O)NC2CC2"
"7FPJ","C","A","V2L","C11 H13 N3",187.241,"1-(1-benzyl-1H-imidazol-2-yl)methanamine","InChI=1S/C11H13N3/c12-8-11-13-6-7-14(11)9-10-4-2-1-3-5-10/h1-7H,8-9,12H2","WAKASDKZDPCQPA-UHFFFAOYSA-N","c1ccc(cc1)Cn2ccnc2CN"
"7FPK","C","B","V7X","C10 H15 N3",177.246,"1-[2-(pyrrolidin-1-yl)pyridin-3-yl]methanamine","InChI=1S/C10H15N3/c11-8-9-4-3-5-12-10(9)13-6-1-2-7-13/h3-5H,1-2,6-8,11H2","VMMFMWFKCCKFII-UHFFFAOYSA-N","c1cc(c(nc1)N2CCCC2)CN"
"7FR0","C, D","A","WW0","C12 H16 N4 O2",248.281,"2-hydroxy-N-(pentan-3-yl)-3H-imidazo[4,5-b]pyridine-7-carboxamide","InChI=1S/C12H16N4O2/c1-3-7(4-2)14-11(17)8-5-6-13-10-9(8)15-12(18)16-10/h5-7H,3-4H2,1-2H3,(H,14,17)(H2,13,15,16,18)","YCKAXCQPMUENML-UHFFFAOYSA-N","CCC(CC)NC(=O)c1ccnc2c1nc([nH]2)O","Y"
"7FR1","C, D","A","WWC","C10 H12 N6 O",232.242,"1-methyl-N'-(7H-purin-6-yl)cyclopropane-1-carbohydrazide","InChI=1S/C10H12N6O/c1-10(2-3-10)9(17)16-15-8-6-7(12-4-11-6)13-5-14-8/h4-5H,2-3H2,1H3,(H,16,17)(H2,11,12,13,14,15)","NBIADPZZLKISOX-UHFFFAOYSA-N","CC1(CC1)C(=O)NNc2c3c(nc[nH]3)ncn2","Y"
"7FR2","C","A","WWH","C18 H28 N6 O",344.455,"3-cyclohexyl-N-{(2S)-1-[(9H-purin-6-yl)amino]butan-2-yl}propanamide","InChI=1S/C18H28N6O/c1-2-14(24-15(25)9-8-13-6-4-3-5-7-13)10-19-17-16-18(21-11-20-16)23-12-22-17/h11-14H,2-10H2,1H3,(H,24,25)(H2,19,20,21,22,23)/t14-/m0/s1","YUSKQHZYIKIRME-AWEZNQCLSA-N","CCC(CNc1c2c([nH]cn2)ncn1)NC(=O)CCC3CCCCC3","Y"
"7FR3","C","A","WWH","C18 H28 N6 O",344.455,"3-cyclohexyl-N-{(2S)-1-[(9H-purin-6-yl)amino]butan-2-yl}propanamide","InChI=1S/C18H28N6O/c1-2-14(24-15(25)9-8-13-6-4-3-5-7-13)10-19-17-16-18(21-11-20-16)23-12-22-17/h11-14H,2-10H2,1H3,(H,24,25)(H2,19,20,21,22,23)/t14-/m0/s1","YUSKQHZYIKIRME-AWEZNQCLSA-N","CCC(CNc1c2c([nH]cn2)ncn1)NC(=O)CCC3CCCCC3","Y"
"7FR4","C","A","DMS","C2 H6 O S",78.133,"DIMETHYL SULFOXIDE","InChI=1S/C2H6OS/c1-4(2)3/h1-2H3","IAZDPXIOMUYVGZ-UHFFFAOYSA-N","CS(=O)C"
,"D","A","WWN","C17 H26 N6 O",330.428,"2-cyclohexyl-N-{(2S)-1-[(7H-purin-6-yl)amino]butan-2-yl}acetamide","InChI=1S/C17H26N6O/c1-2-13(23-14(24)8-12-6-4-3-5-7-12)9-18-16-15-17(20-10-19-15)22-11-21-16/h10-13H,2-9H2,1H3,(H,23,24)(H2,18,19,20,21,22)/t13-/m0/s1","DESZZRQUGKNYDX-ZDUSSCGKSA-N","CCC(CNc1c2c(nc[nH]2)ncn1)NC(=O)CC3CCCCC3","Y"
"7FR5","C","A","WWT","C10 H12 N4 O2",220.228,"2-hydroxy-N-propyl-3H-imidazo[4,5-b]pyridine-7-carboxamide","InChI=1S/C10H12N4O2/c1-2-4-12-9(15)6-3-5-11-8-7(6)13-10(16)14-8/h3,5H,2,4H2,1H3,(H,12,15)(H2,11,13,14,16)","JAOVHLJGWXTEMD-UHFFFAOYSA-N","CCCNC(=O)c1ccnc2c1nc([nH]2)O","Y"
"7FR6","C","B","WX6","C13 H16 N4 O2",260.292,"(azepan-1-yl)(2-hydroxy-3H-imidazo[4,5-b]pyridin-7-yl)methanone","InChI=1S/C13H16N4O2/c18-12(17-7-3-1-2-4-8-17)9-5-6-14-11-10(9)15-13(19)16-11/h5-6H,1-4,7-8H2,(H2,14,15,16,19)","VRIFLYXZFJUMPV-UHFFFAOYSA-N","c1cnc2c(c1C(=O)N3CCCCCC3)nc([nH]2)O","Y"
"7FR7","C","A","WXB","C14 H16 N4 O3",288.302,"6-(azepane-1-carbonyl)pyrido[2,3-d]pyrimidine-2,4(1H,3H)-dione","InChI=1S/C14H16N4O3/c19-12-10-7-9(8-15-11(10)16-14(21)17-12)13(20)18-5-3-1-2-4-6-18/h7-8H,1-6H2,(H2,15,16,17,19,21)","CEJLELZDXLZHDJ-UHFFFAOYSA-N","c1c(cnc2c1C(=O)NC(=O)N2)C(=O)N3CCCCCC3","Y"
"7FR8","C","B","WXF","C12 H14 N4 O3",262.265,"(2-hydroxy-3H-imidazo[4,5-b]pyridin-7-yl)[(2R)-2-methylmorpholin-4-yl]methanone","InChI=1S/C12H14N4O3/c1-7-6-16(4-5-19-7)11(17)8-2-3-13-10-9(8)14-12(18)15-10/h2-3,7H,4-6H2,1H3,(H2,13,14,15,18)/t7-/m1/s1","HZXBKRVXTGQUNC-SSDOTTSWSA-N","CC1CN(CCO1)C(=O)c2ccnc3c2nc([nH]3)O","Y"
"7FR9","C","A","WXK","C11 H12 N4 O4 S",296.302,"N-(1-methylcyclopropyl)-2,4-dioxo-1,2,3,4-tetrahydropyrido[2,3-d]pyrimidine-6-sulfonamide","InChI=1S/C11H12N4O4S/c1-11(2-3-11)15-20(18,19)6-4-7-8(12-5-6)13-10(17)14-9(7)16/h4-5,15H,2-3H2,1H3,(H2,12,13,14,16,17)","CSGYXQGPYNFEFB-UHFFFAOYSA-N","CC1(CC1)NS(=O)(=O)c2cc3c(nc2)NC(=O)NC3=O","Y"
"7FRA","C","A","WXO","C13 H16 N4 O4 S",324.356,"6-(azepane-1-sulfonyl)pyrido[2,3-d]pyrimidine-2,4(1H,3H)-dione","InChI=1S/C13H16N4O4S/c18-12-10-7-9(8-14-11(10)15-13(19)16-12)22(20,21)17-5-3-1-2-4-6-17/h7-8H,1-6H2,(H2,14,15,16,18,19)","LLNQFWFHQRNMTN-UHFFFAOYSA-N","c1c(cnc2c1C(=O)NC(=O)N2)S(=O)(=O)N3CCCCCC3","Y"
